movieid,title,genre
2402907,"Tex (1982)",Drama
2403659,"That Darn Cat! (1965)",Comedy
2403659,"That Darn Cat! (1965)",Thriller
2403807,"That Old Feeling (1997)",Comedy
2403807,"That Old Feeling (1997)",Romance
2403883,"That Thing You Do! (1996)",Comedy
2403883,"That Thing You Do! (1996)",Drama
2403883,"That Thing You Do! (1996)",Music
2404002,"That's Life! (1986)",Comedy
2404002,"That's Life! (1986)",Drama
2404248,"The 'Burbs (1989)",Comedy
2404248,"The 'Burbs (1989)",Horror
2404248,"The 'Burbs (1989)",Thriller
2404464,"The 13th Warrior (1999)",Action
2404464,"The 13th Warrior (1999)",Adventure
2404464,"The 13th Warrior (1999)",Fantasy
2404464,"The 13th Warrior (1999)",Horror
2404464,"The 13th Warrior (1999)",Mystery
2404464,"The 13th Warrior (1999)",Thriller
2404844,"The 24 Hour Woman (1999)",Comedy
2405097,"The 39 Steps (1935)",Comedy
2405097,"The 39 Steps (1935)",Crime
2405097,"The 39 Steps (1935)",Mystery
2405097,"The 39 Steps (1935)",Romance
2405097,"The 39 Steps (1935)",Thriller
2405559,"The 7th Voyage of Sinbad (1958)",Action
2405559,"The 7th Voyage of Sinbad (1958)",Adventure
2405559,"The 7th Voyage of Sinbad (1958)",Family
2405559,"The 7th Voyage of Sinbad (1958)",Fantasy
2405780,"The Abominable Snowman (1957)",Adventure
2405780,"The Abominable Snowman (1957)",Horror
2405780,"The Abominable Snowman (1957)",Sci-Fi
2405818,"The AbsentMinded Professor (1961)",Comedy
2405818,"The AbsentMinded Professor (1961)",Family
2405818,"The AbsentMinded Professor (1961)",Sci-Fi
2405818,"The AbsentMinded Professor (1961)",Sport
2405835,"The Abyss (1989)",Adventure
2405835,"The Abyss (1989)",Drama
2405835,"The Abyss (1989)",Sci-Fi
2405835,"The Abyss (1989)",Thriller
2405972,"The Acid House (1998)",Comedy
2405972,"The Acid House (1998)",Drama
2405972,"The Acid House (1998)",Fantasy
2406080,"The Addams Family (1991)",Comedy
2406080,"The Addams Family (1991)",Fantasy
2406080,"The Addams Family (1991)",Horror
2406092,"The Addiction (1995)",Drama
2406092,"The Addiction (1995)",Horror
2406259,"The Adventures of Buckaroo Banzai Across the 8th Dimension (1984)",Adventure
2406259,"The Adventures of Buckaroo Banzai Across the 8th Dimension (1984)",Comedy
2406259,"The Adventures of Buckaroo Banzai Across the 8th Dimension (1984)",Romance
2406259,"The Adventures of Buckaroo Banzai Across the 8th Dimension (1984)",Sci-Fi
2406308,"The Adventures of Elmo in Grouchland (1999)",Adventure
2406308,"The Adventures of Elmo in Grouchland (1999)",Comedy
2406308,"The Adventures of Elmo in Grouchland (1999)",Family
2406308,"The Adventures of Elmo in Grouchland (1999)",Fantasy
2406308,"The Adventures of Elmo in Grouchland (1999)",Musical
2406458,"The Adventures of Pinocchio (1996)",Adventure
2406458,"The Adventures of Pinocchio (1996)",Family
2406458,"The Adventures of Pinocchio (1996)",Fantasy
2406458,"The Adventures of Pinocchio (1996)",Musical
2406464,"The Adventures of Priscilla, Queen of the Desert (1994)",Comedy
2406464,"The Adventures of Priscilla, Queen of the Desert (1994)",Drama
2406464,"The Adventures of Priscilla, Queen of the Desert (1994)",Music
2406475,"The Adventures of Robin Hood (1938)",Action
2406475,"The Adventures of Robin Hood (1938)",Adventure
2406475,"The Adventures of Robin Hood (1938)",Romance
2406479,"The Adventures of Rocky & Bullwinkle (2000)",Adventure
2406479,"The Adventures of Rocky & Bullwinkle (2000)",Animation
2406479,"The Adventures of Rocky & Bullwinkle (2000)",Comedy
2406479,"The Adventures of Rocky & Bullwinkle (2000)",Family
2406479,"The Adventures of Rocky & Bullwinkle (2000)",Fantasy
2406492,"The Adventures of Sebastian Cole (1998)",Comedy
2406492,"The Adventures of Sebastian Cole (1998)",Drama
2406749,"The African Queen (1951)",Adventure
2406749,"The African Queen (1951)",Romance
2406749,"The African Queen (1951)",War
2406808,"The Age of Innocence (1993)",Drama
2406808,"The Age of Innocence (1993)",Romance
2406910,"The Air Up There (1994)",Comedy
2406910,"The Air Up There (1994)",Family
2406910,"The Air Up There (1994)",Sport
2407102,"The Alley Cats (1966)",Drama
2407115,"The Allnighter (1987)",Comedy
2407115,"The Allnighter (1987)",Romance
2407308,"The Amazing Panda Adventure (1995)",Adventure
2407308,"The Amazing Panda Adventure (1995)",Drama
2407308,"The Amazing Panda Adventure (1995)",Family
2407502,"The American President (1995)",Comedy
2407502,"The American President (1995)",Drama
2407502,"The American President (1995)",Romance
2407577,"The Amityville Horror (1979)",Horror
2408078,"The Apartment (1960)",Comedy
2408078,"The Apartment (1960)",Drama
2408078,"The Apartment (1960)",Romance
2408096,"The Ape (1940)",Action
2408096,"The Ape (1940)",Drama
2408096,"The Ape (1940)",Horror
2408096,"The Ape (1940)",Romance
2408096,"The Ape (1940)",Sci-Fi
2408133,"The Apostle (1997)",Drama
2408166,"The Apple Dumpling Gang (1975)",Comedy
2408166,"The Apple Dumpling Gang (1975)",Family
2408166,"The Apple Dumpling Gang (1975)",Western
2408167,"The Apple Dumpling Gang Rides Again (1979)",Comedy
2408167,"The Apple Dumpling Gang Rides Again (1979)",Family
2408167,"The Apple Dumpling Gang Rides Again (1979)",Western
2408389,"The AristoCats (1970)",Adventure
2408389,"The AristoCats (1970)",Animation
2408389,"The AristoCats (1970)",Comedy
2408389,"The AristoCats (1970)",Family
2408389,"The AristoCats (1970)",Music
2408482,"The Arrival (1996)",Action
2408482,"The Arrival (1996)",Mystery
2408482,"The Arrival (1996)",Sci-Fi
2408482,"The Arrival (1996)",Thriller
2408762,"The Art of War (2000)",Action
2408762,"The Art of War (2000)",Thriller
2408977,"The Asphalt Jungle (1950)",Crime
2408977,"The Asphalt Jungle (1950)",Drama
2408977,"The Asphalt Jungle (1950)",Film-Noir
2409051,"The Assignment (1997)",Action
2409051,"The Assignment (1997)",Crime
2409051,"The Assignment (1997)",Thriller
2409070,"The Associate (1996)",Comedy
2409105,"The Astronaut's Wife (1999)",Drama
2409105,"The Astronaut's Wife (1999)",Sci-Fi
2409105,"The Astronaut's Wife (1999)",Thriller
2409402,"The Avengers (1998)",Action
2409402,"The Avengers (1998)",Adventure
2409402,"The Avengers (1998)",Sci-Fi
2409402,"The Avengers (1998)",Thriller
2409655,"The Baby (1973)",Horror
2409655,"The Baby (1973)",Thriller
2409708,"The Baby-Sitters Club (1995)",Comedy
2409708,"The Baby-Sitters Club (1995)",Drama
2409708,"The Baby-Sitters Club (1995)",Family
2409717,"The Babysitter (1995)",Drama
2409717,"The Babysitter (1995)",Thriller
2409764,"The Bachelor (1999)",Comedy
2409764,"The Bachelor (1999)",Romance
2409949,"The Bad Seed (1956)",Drama
2409949,"The Bad Seed (1956)",Horror
2409949,"The Bad Seed (1956)",Mystery
2409949,"The Bad Seed (1956)",Thriller
2410182,"The Ballad of Ramblin' Jack (2000)",Biography
2410182,"The Ballad of Ramblin' Jack (2000)",Documentary
2410182,"The Ballad of Ramblin' Jack (2000)",Music
2410273,"The Band Wagon (1953)",Comedy
2410273,"The Band Wagon (1953)",Musical
2410273,"The Band Wagon (1953)",Romance
2410338,"The Bank Dick (1940)",Comedy
2410484,"The Barefoot Executive (1971)",Comedy
2410484,"The Barefoot Executive (1971)",Family
2410667,"The Basketball Diaries (1995)",Biography
2410667,"The Basketball Diaries (1995)",Crime
2410667,"The Basketball Diaries (1995)",Drama
2410667,"The Basketball Diaries (1995)",Sport
2410686,"The Bat (1959)",Horror
2410686,"The Bat (1959)",Mystery
2410686,"The Bat (1959)",Thriller
2410691,"The Bat Whispers (1930)",Comedy
2410691,"The Bat Whispers (1930)",Crime
2410691,"The Bat Whispers (1930)",Drama
2410691,"The Bat Whispers (1930)",Horror
2410691,"The Bat Whispers (1930)",Mystery
2410691,"The Bat Whispers (1930)",Thriller
2410916,"The Battle of the Sexes (1959)",Comedy
2410977,"The Beach (1996)",Short
2411034,"The Beans of Egypt, Maine (1994)",Drama
2411035,"The Bear (1916)",Short
2411035,"The Bear (1916)",Western
2411215,"The Beautician and the Beast (1997)",Comedy
2411215,"The Beautician and the Beast (1997)",Romance
2411361,"The Bedroom Window (1987)",Crime
2411361,"The Bedroom Window (1987)",Mystery
2411361,"The Bedroom Window (1987)",Thriller
2411492,"The Believers (1987)",Drama
2411492,"The Believers (1987)",Horror
2411492,"The Believers (1987)",Mystery
2411492,"The Believers (1987)",Thriller
2411558,"The Bells (1926)",Crime
2411558,"The Bells (1926)",Drama
2411558,"The Bells (1926)",Horror
2411762,"The Best Man (1999)",Comedy
2411762,"The Best Man (1999)",Drama
2411839,"The Best Years of Our Lives (1946)",Drama
2411839,"The Best Years of Our Lives (1946)",Romance
2411839,"The Best Years of Our Lives (1946)",War
2412295,"The Beverly Hillbillies (1993)",Comedy
2412295,"The Beverly Hillbillies (1993)",Family
2412397,"The Big Bang Theory (2007)",Drama
2412397,"The Big Bang Theory (2007)",Short
2412397,"The Big Bang Theory (2007)",Thriller
2412502,"The Big Chill (1983)",Comedy
2412502,"The Big Chill (1983)",Drama
2412514,"The Big Combo (1955)",Crime
2412514,"The Big Combo (1955)",Drama
2412514,"The Big Combo (1955)",Film-Noir
2412514,"The Big Combo (1955)",Thriller
2412518,"The Big Country (1958)",Drama
2412518,"The Big Country (1958)",Romance
2412518,"The Big Country (1958)",Western
2412620,"The Big Green (1995)",Comedy
2412620,"The Big Green (1995)",Family
2412620,"The Big Green (1995)",Sport
2412638,"The Big Hit (1998)",Action
2412638,"The Big Hit (1998)",Comedy
2412638,"The Big Hit (1998)",Crime
2412638,"The Big Hit (1998)",Thriller
2412676,"The Big Kahuna (1999)",Comedy
2412676,"The Big Kahuna (1999)",Drama
2412686,"The Big Lebowski (1998)",Comedy
2412686,"The Big Lebowski (1998)",Crime
2412740,"The Big One (1997)",Comedy
2412740,"The Big One (1997)",Crime
2412740,"The Big One (1997)",Documentary
2412740,"The Big One (1997)",Drama
2412859,"The Big Sleep (1946)",Crime
2412859,"The Big Sleep (1946)",Film-Noir
2412859,"The Big Sleep (1946)",Mystery
2412859,"The Big Sleep (1946)",Thriller
2412879,"The Big Squeeze (1996)",Drama
2412918,"The Big Tease (1999)",Comedy
2412945,"The Big Trees (1952)",Action
2412945,"The Big Trees (1952)",Western
2413158,"The Birdcage (1996)",Comedy
2413168,"The Birds (1963)",Horror
2413168,"The Birds (1963)",Thriller
2413457,"The Black Cauldron (1985)",Adventure
2413457,"The Black Cauldron (1985)",Animation
2413457,"The Black Cauldron (1985)",Family
2413457,"The Black Cauldron (1985)",Fantasy
2413536,"The Black Hole (1979)",Action
2413536,"The Black Hole (1979)",Adventure
2413536,"The Black Hole (1979)",Family
2413536,"The Black Hole (1979)",Sci-Fi
2413799,"The Blair Witch Project (1999)",Horror
2413799,"The Blair Witch Project (1999)",Mystery
2413948,"The Blob (1958)",Horror
2413948,"The Blob (1958)",Sci-Fi
2414050,"The Bloody Child (1996)",Crime
2414050,"The Bloody Child (1996)",Drama
2414153,"The Blue Lagoon (1980)",Adventure
2414153,"The Blue Lagoon (1980)",Drama
2414153,"The Blue Lagoon (1980)",Romance
2414225,"The Blues Brothers (1980)",Action
2414225,"The Blues Brothers (1980)",Comedy
2414225,"The Blues Brothers (1980)",Crime
2414225,"The Blues Brothers (1980)",Music
2414400,"The Body Snatcher (1945)",Horror
2414400,"The Body Snatcher (1945)",Thriller
2414419,"The Bodyguard (1992)",Drama
2414419,"The Bodyguard (1992)",Music
2414419,"The Bodyguard (1992)",Romance
2414419,"The Bodyguard (1992)",Thriller
2414571,"The Bone Collector (1999)",Crime
2414571,"The Bone Collector (1999)",Drama
2414571,"The Bone Collector (1999)",Mystery
2414571,"The Bone Collector (1999)",Thriller
2414595,"The Bonfire of the Vanities (1990)",Comedy
2414595,"The Bonfire of the Vanities (1990)",Drama
2414767,"The Boondock Saints (1999)",Action
2414767,"The Boondock Saints (1999)",Crime
2414767,"The Boondock Saints (1999)",Thriller
2414877,"The Borrowers (1997)",Comedy
2414877,"The Borrowers (1997)",Family
2414877,"The Borrowers (1997)",Fantasy
2415240,"The Boy Who Could Fly (1986)",Drama
2415240,"The Boy Who Could Fly (1986)",Fantasy
2415387,"The Boys (1961)",Adult
2415387,"The Boys (1961)",Short
2415427,"The Boys from Brazil (1978)",Drama
2415427,"The Boys from Brazil (1978)",Sci-Fi
2415427,"The Boys from Brazil (1978)",Thriller
2415482,"The Brady Bunch Movie (1995)",Comedy
2415512,"The Brain That Wouldn't Die (1962)",Horror
2415512,"The Brain That Wouldn't Die (1962)",Sci-Fi
2415560,"The Brandon Teena Story (1998)",Biography
2415560,"The Brandon Teena Story (1998)",Documentary
2415703,"The Breakfast Club (1985)",Comedy
2415703,"The Breakfast Club (1985)",Drama
2415723,"The Breaks (1999)",Comedy
2415946,"The Bridge at Remagen (1969)",Action
2415946,"The Bridge at Remagen (1969)",Drama
2415946,"The Bridge at Remagen (1969)",War
2415964,"The Bridge on the River Kwai (1957)",Adventure
2415964,"The Bridge on the River Kwai (1957)",Drama
2415964,"The Bridge on the River Kwai (1957)",War
2415971,"The Bridges of Madison County (1995)",Drama
2415971,"The Bridges of Madison County (1995)",Romance
2416139,"The Broadway Melody (1929)",Musical
2416139,"The Broadway Melody (1929)",Romance
2416189,"The Broken Hearts Club (2009)",Romance
2416319,"The Brother from Another Planet (1984)",Comedy
2416319,"The Brother from Another Planet (1984)",Drama
2416319,"The Brother from Another Planet (1984)",Romance
2416319,"The Brother from Another Planet (1984)",Sci-Fi
2416380,"The Brothers McMullen (1995)",Comedy
2416380,"The Brothers McMullen (1995)",Drama
2416380,"The Brothers McMullen (1995)",Romance
2416410,"The Browning Version (1994)",Drama
2416504,"The Buddy Holly Story (1978)",Biography
2416504,"The Buddy Holly Story (1978)",Drama
2416504,"The Buddy Holly Story (1978)",Music
2416982,"The Butcher Boy (1917)",Comedy
2416982,"The Butcher Boy (1917)",Short
2417002,"The Butcher's Wife (1991)",Comedy
2417002,"The Butcher's Wife (1991)",Fantasy
2417002,"The Butcher's Wife (1991)",Romance
2417211,"The Cabinet of Dr. Ramirez (1991)",Drama
2417211,"The Cabinet of Dr. Ramirez (1991)",Music
2417216,"The Cable Guy (1996)",Comedy
2417216,"The Cable Guy (1996)",Drama
2417216,"The Cable Guy (1996)",Thriller
2417640,"The Candidate (1972)",Comedy
2417640,"The Candidate (1972)",Drama
2418230,"The Castaway Cowboy (1974)",Comedy
2418230,"The Castaway Cowboy (1974)",Family
2418230,"The Castaway Cowboy (1974)",Western
2418253,"The Castle (1997)",Comedy
2418326,"The Cat from Outer Space (1978)",Comedy
2418326,"The Cat from Outer Space (1978)",Sci-Fi
2418525,"The Cell (2000)",Sci-Fi
2418525,"The Cell (2000)",Thriller
2418557,"The Celluloid Closet (1995)",Documentary
2418557,"The Celluloid Closet (1995)",History
2418562,"The Cement Garden (1993)",Drama
2418704,"The Chamber (1996)",Drama
2418704,"The Chamber (1996)",Thriller
2418726,"The Champ (1979)",Drama
2418726,"The Champ (1979)",Sport
2419706,"The Cider House Rules (1999)",Drama
2419706,"The Cider House Rules (1999)",Romance
2419797,"The Circus (1928)",Comedy
2419797,"The Circus (1928)",Romance
2419835,"The City (1911)",Drama
2419835,"The City (1911)",Short
2419930,"The City of the Dead (1960)",Horror
2419930,"The City of the Dead (1960)",Thriller
2419964,"The Clan of the Cave Bear (1986)",Adventure
2419964,"The Clan of the Cave Bear (1986)",Drama
2419964,"The Clan of the Cave Bear (1986)",Fantasy
2419964,"The Clan of the Cave Bear (1986)",Sci-Fi
2420111,"The Client (1994)",Crime
2420111,"The Client (1994)",Drama
2420111,"The Client (1994)",Mystery
2420111,"The Client (1994)",Thriller
2420229,"The Closer You Get (2000)",Comedy
2420761,"The Color Purple (1985)",Drama
2420795,"The Color of Money (1986)",Drama
2420795,"The Color of Money (1986)",Sport
2421052,"The Commitments (1991)",Comedy
2421052,"The Commitments (1991)",Drama
2421052,"The Commitments (1991)",Music
2421210,"The Computer Wore Tennis Shoes (1969)",Comedy
2421210,"The Computer Wore Tennis Shoes (1969)",Family
2421254,"The Concorde... Airport '79 (1979)",Action
2421254,"The Concorde... Airport '79 (1979)",Drama
2421254,"The Concorde... Airport '79 (1979)",Thriller
2421550,"The Contender (2000)",Drama
2421550,"The Contender (2000)",Thriller
2421643,"The Conversation (1974)",Drama
2421643,"The Conversation (1974)",Mystery
2421643,"The Conversation (1974)",Thriller
2421720,"The Cook, the Thief, His Wife & Her Lover (1989)",Drama
2421914,"The Corruptor (1999)",Action
2421914,"The Corruptor (1999)",Crime
2421914,"The Corruptor (1999)",Drama
2421914,"The Corruptor (1999)",Mystery
2421914,"The Corruptor (1999)",Thriller
2422396,"The Cowboy Way (1994)",Action
2422396,"The Cowboy Way (1994)",Comedy
2422396,"The Cowboy Way (1994)",Drama
2422513,"The Craft (1996)",Drama
2422513,"The Craft (1996)",Fantasy
2422513,"The Craft (1996)",Horror
2422513,"The Craft (1996)",Thriller
2422712,"The Crew (2000)",Comedy
2422712,"The Crew (2000)",Crime
2422818,"The Crimson Pirate (1952)",Action
2422818,"The Crimson Pirate (1952)",Adventure
2422818,"The Crimson Pirate (1952)",Comedy
2422979,"The Crossing Guard (1995)",Drama
2422996,"The Crow (1994)",Action
2422996,"The Crow (1994)",Fantasy
2423002,"The Crow: City of Angels (1996)",Action
2423002,"The Crow: City of Angels (1996)",Crime
2423002,"The Crow: City of Angels (1996)",Fantasy
2423002,"The Crow: City of Angels (1996)",Thriller
2423004,"The Crow: Salvation (2000)",Action
2423004,"The Crow: Salvation (2000)",Crime
2423004,"The Crow: Salvation (2000)",Fantasy
2423004,"The Crow: Salvation (2000)",Mystery
2423004,"The Crow: Salvation (2000)",Thriller
2423044,"The Crucible (1996)",Drama
2423044,"The Crucible (1996)",History
2423061,"The Crude Oasis (1995)",Drama
2423061,"The Crude Oasis (1995)",Romance
2423061,"The Crude Oasis (1995)",Thriller
2423072,"The Cruise (1998)",Documentary
2423104,"The Crush (1993)",Drama
2423104,"The Crush (1993)",Romance
2423104,"The Crush (1993)",Thriller
2423139,"The Crying Game (1992)",Crime
2423139,"The Crying Game (1992)",Drama
2423139,"The Crying Game (1992)",Romance
2423139,"The Crying Game (1992)",Thriller
2423315,"The Cure (1995)",Drama
2423437,"The Curse of Frankenstein (1957)",Drama
2423437,"The Curse of Frankenstein (1957)",Horror
2423437,"The Curse of Frankenstein (1957)",Sci-Fi
2423437,"The Curse of Frankenstein (1957)",Thriller
2423557,"The Cutting Edge (1992)",Drama
2423557,"The Cutting Edge (1992)",Romance
2423557,"The Cutting Edge (1992)",Sport
2424023,"The Dark Crystal (1982)",Adventure
2424023,"The Dark Crystal (1982)",Family
2424023,"The Dark Crystal (1982)",Fantasy
2424038,"The Dark Half (1993)",Horror
2424038,"The Dark Half (1993)",Mystery
2424563,"The Day the Earth Stood Still (1951)",Drama
2424563,"The Day the Earth Stood Still (1951)",Sci-Fi
2424563,"The Day the Earth Stood Still (1951)",Thriller
2424628,"The Daytrippers (1996)",Comedy
2424628,"The Daytrippers (1996)",Drama
2424628,"The Daytrippers (1996)",Mystery
2424628,"The Daytrippers (1996)",Romance
2424777,"The Dead Zone (1983)",Fantasy
2424777,"The Dead Zone (1983)",Horror
2424777,"The Dead Zone (1983)",Thriller
2425159,"The Decline of Western Civilization (1981)",Documentary
2425159,"The Decline of Western Civilization (1981)",History
2425159,"The Decline of Western Civilization (1981)",Music
2425160,"The Decline of Western Civilization Part II: The Metal Years (1988)",Documentary
2425160,"The Decline of Western Civilization Part II: The Metal Years (1988)",Music
2425205,"The Deep End of the Ocean (1999)",Drama
2425222,"The Deer Hunter (1978)",Drama
2425222,"The Deer Hunter (1978)",War
2425640,"The Designated Mourner (1997)",Drama
2425835,"The Devil Rides Out (1968)",Horror
2425880,"The Devil and Max Devlin (1981)",Comedy
2425880,"The Devil and Max Devlin (1981)",Family
2425880,"The Devil and Max Devlin (1981)",Fantasy
2425936,"The Devil's Advocate (1997)",Drama
2425936,"The Devil's Advocate (1997)",Mystery
2425936,"The Devil's Advocate (1997)",Thriller
2425966,"The Devil's Brigade (1968)",War
2426074,"The Devil's Own (1997)",Crime
2426074,"The Devil's Own (1997)",Drama
2426074,"The Devil's Own (1997)",Thriller
2426553,"The Dirty Dozen (1967)",Action
2426553,"The Dirty Dozen (1967)",Drama
2426553,"The Dirty Dozen (1967)",War
2426757,"The Distinguished Gentleman (1992)",Comedy
2426757,"The Distinguished Gentleman (1992)",Crime
2427282,"The Doom Generation (1995)",Action
2427282,"The Doom Generation (1995)",Comedy
2427282,"The Doom Generation (1995)",Crime
2427282,"The Doom Generation (1995)",Drama
2427282,"The Doom Generation (1995)",Thriller
2427355,"The Doors (1991)",Biography
2427355,"The Doors (1991)",Drama
2427355,"The Doors (1991)",Music
2427591,"The Draughtsman's Contract (1982)",Comedy
2427591,"The Draughtsman's Contract (1982)",Drama
2427591,"The Draughtsman's Contract (1982)",Mystery
2428475,"The Edge (1997)",Adventure
2428475,"The Edge (1997)",Drama
2428475,"The Edge (1997)",Thriller
2428555,"The Education of Little Tree (1997)",Drama
2428578,"The Effect of Gamma Rays on Man-in-the-Moon Marigolds (1972)",Drama
2428775,"The Elephant Man (1980)",Biography
2428775,"The Elephant Man (1980)",Drama
2428934,"The Emerald Forest (1985)",Action
2428934,"The Emerald Forest (1985)",Adventure
2428934,"The Emerald Forest (1985)",Drama
2429043,"The Empty Mirror (1996)",Drama
2429043,"The Empty Mirror (1996)",History
2429043,"The Empty Mirror (1996)",War
2429253,"The End of Violence (1997)",Drama
2429253,"The End of Violence (1997)",Thriller
2429270,"The End of the Affair (1955)",Drama
2429270,"The End of the Affair (1955)",Romance
2429271,"The End of the Affair (1999)",Drama
2429271,"The End of the Affair (1999)",Romance
2429381,"The Endless Summer (1966)",Documentary
2429381,"The Endless Summer (1966)",Sport
2429382,"The Endless Summer 2 (1994)",Adventure
2429382,"The Endless Summer 2 (1994)",Documentary
2429382,"The Endless Summer 2 (1994)",Sport
2429495,"The English Patient (1996)",Drama
2429495,"The English Patient (1996)",Romance
2429495,"The English Patient (1996)",War
2429506,"The Englishman Who Went Up a Hill But Came Down a Mountain (1995)",Comedy
2429506,"The Englishman Who Went Up a Hill But Came Down a Mountain (1995)",Drama
2429962,"The Evening Star (1996)",Comedy
2429962,"The Evening Star (1996)",Drama
2430234,"The Exorcist (1973)",Horror
2430234,"The Exorcist (1973)",Thriller
2430236,"The Exorcist III (1990)",Horror
2430236,"The Exorcist III (1990)",Mystery
2430236,"The Exorcist III (1990)",Thriller
2430482,"The Eyes of Tammy Faye (2000)",Biography
2430482,"The Eyes of Tammy Faye (2000)",Documentary
2430658,"The Fabulous Baker Boys (1989)",Drama
2430658,"The Fabulous Baker Boys (1989)",Music
2430658,"The Fabulous Baker Boys (1989)",Romance
2430810,"The Faculty (1998)",Horror
2430810,"The Faculty (1998)",Mystery
2430810,"The Faculty (1998)",Sci-Fi
2430810,"The Faculty (1998)",Thriller
2430959,"The Falcon and the Snowman (1985)",Drama
2430959,"The Falcon and the Snowman (1985)",Thriller
2431294,"The Fan (1996)",Drama
2431294,"The Fan (1996)",Sport
2431294,"The Fan (1996)",Thriller
2431451,"The Farmer's Wife (1928)",Comedy
2431451,"The Farmer's Wife (1928)",Drama
2431451,"The Farmer's Wife (1928)",Romance
2431691,"The Favor (1994)",Comedy
2431691,"The Favor (1994)",Romance
2431715,"The Fear (1995)",Horror
2432016,"The Fiendish Plot of Dr. Fu Manchu (1980)",Comedy
2432049,"The Fifth Element (1997)",Action
2432049,"The Fifth Element (1997)",Adventure
2432049,"The Fifth Element (1997)",Sci-Fi
2432285,"The Fighting Seabees (1944)",Drama
2432285,"The Fighting Seabees (1944)",Romance
2432285,"The Fighting Seabees (1944)",War
2432392,"The Filth and the Fury (2000)",Biography
2432392,"The Filth and the Fury (2000)",Documentary
2432392,"The Filth and the Fury (2000)",History
2432392,"The Filth and the Fury (2000)",Music
2432424,"The Final Conflict (1981)",Horror
2432424,"The Final Conflict (1981)",Thriller
2432757,"The Firm (1993)",Drama
2432757,"The Firm (1993)",Mystery
2432757,"The Firm (1993)",Thriller
2433039,"The First Wives Club (1996)",Comedy
2433086,"The Fisher King (1991)",Comedy
2433086,"The Fisher King (1991)",Drama
2433086,"The Fisher King (1991)",Fantasy
2433193,"The Five Senses (1999)",Comedy
2433193,"The Five Senses (1999)",Drama
2433193,"The Five Senses (1999)",Music
2433314,"The Flamingo Kid (1984)",Comedy
2433314,"The Flamingo Kid (1984)",Drama
2433314,"The Flamingo Kid (1984)",Romance
2433445,"The Flintstones (1994)",Comedy
2433445,"The Flintstones (1994)",Family
2433445,"The Flintstones (1994)",Fantasy
2433450,"The Flintstones in Viva Rock Vegas (2000)",Comedy
2433450,"The Flintstones in Viva Rock Vegas (2000)",Family
2433450,"The Flintstones in Viva Rock Vegas (2000)",Romance
2433450,"The Flintstones in Viva Rock Vegas (2000)",Sci-Fi
2433612,"The Fly (1958)",Horror
2433612,"The Fly (1958)",Sci-Fi
2433613,"The Fly (1986)",Horror
2433613,"The Fly (1986)",Sci-Fi
2433626,"The Fly II (1989)",Horror
2433626,"The Fly II (1989)",Sci-Fi
2433700,"The Flying Saucer (1950)",Sci-Fi
2433700,"The Flying Saucer (1950)",Thriller
2433734,"The Fog (1980)",Horror
2434036,"The Forgotten (1973)",Horror
2434036,"The Forgotten (1973)",Thriller
2434412,"The Fox and the Hound (1981)",Adventure
2434412,"The Fox and the Hound (1981)",Animation
2434412,"The Fox and the Hound (1981)",Family
2434561,"The French Connection (1971)",Action
2434561,"The French Connection (1971)",Crime
2434561,"The French Connection (1971)",Thriller
2434664,"The Frighteners (1996)",Comedy
2434664,"The Frighteners (1996)",Fantasy
2434664,"The Frighteners (1996)",Horror
2434795,"The Fugitive (1993)",Action
2434795,"The Fugitive (1993)",Adventure
2434795,"The Fugitive (1993)",Crime
2434795,"The Fugitive (1993)",Mystery
2434795,"The Fugitive (1993)",Thriller
2434818,"The Full Monty (1997)",Comedy
2434818,"The Full Monty (1997)",Drama
2434818,"The Full Monty (1997)",Music
2434846,"The Funeral (1996)",Crime
2434846,"The Funeral (1996)",Drama
2434873,"The Funhouse (1981)",Comedy
2434873,"The Funhouse (1981)",Horror
2434963,"The Fury (1978)",Drama
2434963,"The Fury (1978)",Horror
2434963,"The Fury (1978)",Sci-Fi
2434963,"The Fury (1978)",Thriller
2435197,"The Game (1997)",Drama
2435197,"The Game (1997)",Mystery
2435197,"The Game (1997)",Thriller
2435394,"The Garbage Pail Kids Movie (1987)",Adventure
2435394,"The Garbage Pail Kids Movie (1987)",Comedy
2435394,"The Garbage Pail Kids Movie (1987)",Family
2435394,"The Garbage Pail Kids Movie (1987)",Musical
2435394,"The Garbage Pail Kids Movie (1987)",Sci-Fi
2435509,"The Gate (1987)",Fantasy
2435509,"The Gate (1987)",Horror
2435520,"The Gate II: Trespassers (1990)",Comedy
2435520,"The Gate II: Trespassers (1990)",Fantasy
2435520,"The Gate II: Trespassers (1990)",Horror
2435620,"The Gay Deceivers (1969)",Comedy
2435625,"The Gay Divorcee (1934)",Comedy
2435625,"The Gay Divorcee (1934)",Musical
2435625,"The Gay Divorcee (1934)",Romance
2435692,"The General (1917)",Comedy
2435692,"The General (1917)",Short
2435697,"The General (1998)",Biography
2435697,"The General (1998)",Crime
2435697,"The General (1998)",Drama
2435697,"The General (1998)",Thriller
2435713,"The General's Daughter (1999)",Crime
2435713,"The General's Daughter (1999)",Drama
2435713,"The General's Daughter (1999)",Mystery
2435713,"The General's Daughter (1999)",Thriller
2435713,"The General's Daughter (1999)",War
2435881,"The Getaway (1994)",Action
2435881,"The Getaway (1994)",Adventure
2435881,"The Getaway (1994)",Crime
